date,@Timestamp,CorrelationId,message
2021-09-11T12:59:06.640Z,2021-09-11T12:59:06.6409564+00:00,buzfsaoto3rupp366wluzxsdlq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.1938 ms"
2021-09-11T12:58:48.232Z,2021-09-11T12:58:48.2328163+00:00,ri2xqa63jztuddcnzh3lc6dyea,"Processing message ""normal.authorisation.request.approved"" ""3fc10e9c-293a-4fec-ac18-4b4b59eca743"" ""completed"" in 17.9545 ms"
2021-09-11T12:58:47.896Z,2021-09-11T12:58:47.896721+00:00,ri2xqa63jztuddcnzh3lc6dyea,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.1762 ms"
2021-09-11T12:58:27.992Z,2021-09-11T12:58:27.9929828+00:00,flpwjwpjlsaetodtv7hbg35ut4,"Processing message ""normal.authorisation.request.approved"" ""31fc2052-864f-4e24-943e-0e3f642a277b"" ""completed"" in 12.8877 ms"
2021-09-11T12:58:27.553Z,2021-09-11T12:58:27.5538003+00:00,flpwjwpjlsaetodtv7hbg35ut4,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.7536 ms"
2021-09-11T12:58:07.508Z,2021-09-11T12:58:07.5082109+00:00,gtkuzfrtaviutelotzfi3cku2m,"Processing message ""normal.authorisation.request.approved"" ""17c47d1b-a539-45a5-9635-1709e82bdf04"" ""completed"" in 13.7242 ms"
2021-09-11T12:58:07.159Z,2021-09-11T12:58:07.1598664+00:00,gtkuzfrtaviutelotzfi3cku2m,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.5411 ms"
2021-09-11T12:57:54.503Z,2021-09-11T12:57:54.5036625+00:00,wmoijhjxroeelj2o3i4lbsgz7e,"Processing message ""normal.authorisation.request.approved"" ""5926b106-a430-43b0-a9a5-f1d9a58aa575"" ""completed"" in 11.1458 ms"
2021-09-11T12:57:54.238Z,2021-09-11T12:57:54.2380048+00:00,wmoijhjxroeelj2o3i4lbsgz7e,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.8653 ms"
2021-09-11T12:57:41.913Z,2021-09-11T12:57:41.9137055+00:00,lemylrwob4qetnfi6x4qphnzqu,"Processing message ""normal.authorisation.request.approved"" ""ac76ece0-f103-43fb-a757-2a0d42aa3e37"" ""completed"" in 12.9686 ms"
2021-09-11T12:57:14.336Z,2021-09-11T12:57:14.3360199+00:00,fj4jsfxi6s5urourwv2mgz2elu,"Processing message ""normal.authorisation.request.approved"" ""71e1b46a-646b-423c-9d37-730d9602a1e1"" ""completed"" in 15.2396 ms"
2021-09-11T12:57:13.992Z,2021-09-11T12:57:13.9925993+00:00,fj4jsfxi6s5urourwv2mgz2elu,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.5200 ms"
2021-09-11T12:56:59.565Z,2021-09-11T12:56:59.565214+00:00,n3m4z2fo5ote3orrs7ub2ht3o4,"Processing message ""normal.authorisation.request.approved"" ""50a3ad5a-8936-4942-b0ca-5431616c0e94"" ""completed"" in 12.8484 ms"
2021-09-11T12:56:59.119Z,2021-09-11T12:56:59.119894+00:00,n3m4z2fo5ote3orrs7ub2ht3o4,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 6.0177 ms"
2021-09-11T12:56:43.620Z,2021-09-11T12:56:43.6209743+00:00,xhin4vsnpukujnxtiz67adbmia,"Processing message ""normal.authorisation.request.approved"" ""1e16ac72-ccd1-42ee-ac64-e315f54a35bd"" ""completed"" in 32.3273 ms"
2021-09-11T12:56:43.381Z,2021-09-11T12:56:43.3812428+00:00,xhin4vsnpukujnxtiz67adbmia,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 5.5421 ms"
2021-09-11T12:55:11.280Z,2021-09-11T12:55:11.2808409+00:00,2q243avmohsu3h5j73fewbwq2a,"Processing message ""normal.authorisation.request.approved"" ""5ecabf97-ada5-44e3-bc3a-78536cf8fae3"" ""completed"" in 16.1851 ms"
2021-09-11T12:55:10.881Z,2021-09-11T12:55:10.8818361+00:00,2q243avmohsu3h5j73fewbwq2a,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.4382 ms"
2021-09-11T12:54:55.101Z,2021-09-11T12:54:55.1018154+00:00,ocmbjqb6w27e3fay4vawrp5vei,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.9033 ms"
2021-09-11T12:54:47.811Z,2021-09-11T12:54:47.8118874+00:00,q4xymmrjsshednuvdhdpyljurm,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.4087 ms"
2021-09-11T12:54:37.477Z,2021-09-11T12:54:37.4774627+00:00,7ovd446yjtdulnuvitldsozbyq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.7507 ms"
2021-09-11T12:54:22.354Z,2021-09-11T12:54:22.3549324+00:00,5c2smjhs7i3efdt2hc74b34xpe,"Processing message ""normal.authorisation.request.approved"" ""d983c179-7a47-4023-8433-5cee5c558d45"" ""completed"" in 16.1564 ms"
2021-09-11T12:54:21.932Z,2021-09-11T12:54:21.9326502+00:00,5c2smjhs7i3efdt2hc74b34xpe,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 5.5590 ms"
2021-09-11T12:54:01.384Z,2021-09-11T12:54:01.3847257+00:00,i6b3lew246burl3zoz6gcufym4,"Processing message ""normal.authorisation.request.approved"" ""6b878412-51f5-4031-baca-edad07485cfb"" ""completed"" in 13.1282 ms"
2021-09-11T12:54:01.017Z,2021-09-11T12:54:01.0179544+00:00,i6b3lew246burl3zoz6gcufym4,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.2271 ms"
2021-09-11T12:53:43.153Z,2021-09-11T12:53:43.1532073+00:00,qlbggfy6z44ehetdsa2vyhu5bq,"Processing message ""normal.authorisation.request.approved"" ""9b2f1d49-a53d-4d53-9b36-e65dbabbe6af"" ""completed"" in 13.6452 ms"
2021-09-11T12:53:42.814Z,2021-09-11T12:53:42.8143152+00:00,qlbggfy6z44ehetdsa2vyhu5bq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 5.1857 ms"
2021-09-11T12:53:22.584Z,2021-09-11T12:53:22.584712+00:00,vwdousrwxblu5ghmmp2taj6gv4,"Processing message ""normal.authorisation.request.approved"" ""0ceb12d5-b7b9-476d-b584-223cc130dd33"" ""completed"" in 12.8548 ms"
2021-09-11T12:53:22.340Z,2021-09-11T12:53:22.3409955+00:00,vwdousrwxblu5ghmmp2taj6gv4,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.4403 ms"
2021-09-11T12:52:59.764Z,2021-09-11T12:52:59.7642588+00:00,sy4oe6e464xerpgliiln5qzzbq,"Processing message ""normal.authorisation.request.approved"" ""01740151-e2cb-4f2b-91f1-b1ba5115f56f"" ""completed"" in 14.6129 ms"
2021-09-11T12:52:59.487Z,2021-09-11T12:52:59.4879257+00:00,sy4oe6e464xerpgliiln5qzzbq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 5.2941 ms"
2021-09-11T12:52:36.557Z,2021-09-11T12:52:36.5579899+00:00,ylvcqubdd3nu3ivdzu7wopwnoe,"Processing message ""normal.authorisation.request.approved"" ""627fd7f3-7e74-48a5-b821-e84e75d20dc8"" ""completed"" in 12.7473 ms"
2021-09-11T12:52:36.192Z,2021-09-11T12:52:36.1921002+00:00,ylvcqubdd3nu3ivdzu7wopwnoe,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 5.6088 ms"
2021-09-11T12:52:14.050Z,2021-09-11T12:52:14.050956+00:00,yei23obro5cungn5f2ajwy6jsa,"Processing message ""normal.authorisation.request.approved"" ""b68433ce-b157-4b1c-8fe1-b9f815a53070"" ""completed"" in 12.3289 ms"
2021-09-11T12:52:13.767Z,2021-09-11T12:52:13.7674864+00:00,yei23obro5cungn5f2ajwy6jsa,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.5086 ms"
2021-09-11T12:51:55.961Z,2021-09-11T12:51:55.9617997+00:00,gvwxh477xjhu3cjsiydgnautoy,"Processing message ""normal.authorisation.request.approved"" ""53b0373f-ea4e-465a-8558-e9f9522963f0"" ""completed"" in 15.8304 ms"
2021-09-11T12:51:55.652Z,2021-09-11T12:51:55.6526187+00:00,gvwxh477xjhu3cjsiydgnautoy,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.3121 ms"
2021-09-11T12:51:52.647Z,2021-09-11T12:51:52.6473908+00:00,ahx2movirdkujjc6sikxdcrhry,"Processing message ""normal.authorisation.request.approved"" ""cdf507f1-78ed-4940-b939-f003ca94ed41"" ""completed"" in 14.8416 ms"
2021-09-11T12:51:52.405Z,2021-09-11T12:51:52.4056165+00:00,ahx2movirdkujjc6sikxdcrhry,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.4959 ms"
2021-09-11T12:51:39.078Z,2021-09-11T12:51:39.0781336+00:00,syxe5mdke4neti3ulvcacc57nq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.6244 ms"
2021-09-11T12:51:29.831Z,2021-09-11T12:51:29.8311896+00:00,txq7banpktlutbzvakf4ilploa,"Processing message ""normal.authorisation.request.approved"" ""0481cfd1-519a-4172-8d41-0afd3884bd90"" ""completed"" in 39.6697 ms"
2021-09-11T12:51:29.590Z,2021-09-11T12:51:29.5903441+00:00,txq7banpktlutbzvakf4ilploa,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 6.2479 ms"
2021-09-11T12:51:18.678Z,2021-09-11T12:51:18.6784104+00:00,so5cbpuxs4zeffraioqwjvtylq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 5.4209 ms"
2021-09-11T12:51:09.515Z,2021-09-11T12:51:09.5151637+00:00,aylm4s4yrisufcvjvmkovjgcl4,"Processing message ""normal.authorisation.request.approved"" ""077caa99-e134-4651-855a-57c3f106a773"" ""completed"" in 13.7638 ms"
2021-09-11T12:51:09.199Z,2021-09-11T12:51:09.1991761+00:00,aylm4s4yrisufcvjvmkovjgcl4,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.0666 ms"
2021-09-11T12:50:54.406Z,2021-09-11T12:50:54.4064663+00:00,ix2bftwvq3he7b6oec5t7nelfm,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 5.1894 ms"
2021-09-11T12:50:50.153Z,2021-09-11T12:50:50.1536366+00:00,jb27lraaufketiwcqlk3dxfa5q,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.6486 ms"
2021-09-11T12:50:45.861Z,2021-09-11T12:50:45.8610219+00:00,2dljdw7be4tefka2ex6ds3fdbe,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.5257 ms"
2021-09-11T12:50:33.344Z,2021-09-11T12:50:33.3443644+00:00,nc7cy6dvbeeuto6uamidqlo3we,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 22.8431 ms"
2021-09-11T12:50:29.055Z,2021-09-11T12:50:29.0557485+00:00,y6cutxvkkfzenmcbbsczeqdvoq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.3630 ms"
2021-09-11T12:50:24.971Z,2021-09-11T12:50:24.971516+00:00,kyabtsq6zohefo4xvj4s6r2jxm,"Processing message ""preauthorisation.request.approved"" ""a820d55a-d108-4d13-a217-5e6c9499b4d9"" ""completed"" in 12.4786 ms"
2021-09-11T12:50:24.775Z,2021-09-11T12:50:24.7757149+00:00,kyabtsq6zohefo4xvj4s6r2jxm,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.2204 ms"
2021-09-11T12:50:13.892Z,2021-09-11T12:50:13.8920914+00:00,emljxvcqradupbhbtyhsry6qma,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.5826 ms"
2021-09-11T12:50:05.200Z,2021-09-11T12:50:05.2003943+00:00,nycuzokcefeetksjoljholc5ca,"Processing message ""final.authorisation.request.approved"" ""308f4a3a-f516-4eaa-86eb-ba2272eb92fa"" ""completed"" in 13.6070 ms"
2021-09-11T12:50:04.966Z,2021-09-11T12:50:04.9664884+00:00,nycuzokcefeetksjoljholc5ca,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.5707 ms"
2021-09-11T12:49:53.171Z,2021-09-11T12:49:53.1713361+00:00,nqvlieemnlsu7oo6uvz54v3xbq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.3173 ms"
2021-09-11T12:49:42.800Z,2021-09-11T12:49:42.8000963+00:00,7gke7u5yalhudilzldwriaaaiy,"Processing message ""normal.authorisation.request.approved"" ""3a841e7c-4228-4d87-9feb-056a43ac7c3c"" ""completed"" in 13.7521 ms"
2021-09-11T12:49:42.463Z,2021-09-11T12:49:42.4634612+00:00,7gke7u5yalhudilzldwriaaaiy,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.4452 ms"
2021-09-11T12:49:35.580Z,2021-09-11T12:49:35.580989+00:00,i6x4f7ckolpunawsfrrbwe77pe,"Processing message ""normal.authorisation.request.approved"" ""e8668e36-f04a-417a-a75a-50be187a3a4f"" ""completed"" in 11.8780 ms"
2021-09-11T12:49:35.153Z,2021-09-11T12:49:35.153134+00:00,i6x4f7ckolpunawsfrrbwe77pe,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 8.0006 ms"
2021-09-11T12:49:29.338Z,2021-09-11T12:49:29.3388216+00:00,cup22xfta6puncu7xcuiqptrdy,"Processing message ""normal.authorisation.request.approved"" ""4b1d3ddd-efe7-4447-9412-11bc7e7ad307"" ""completed"" in 15.5845 ms"
2021-09-11T12:49:28.782Z,2021-09-11T12:49:28.7825525+00:00,cup22xfta6puncu7xcuiqptrdy,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.8269 ms"
2021-09-11T12:49:07.736Z,2021-09-11T12:49:07.7361886+00:00,dl3bvankb6cuvh6gulxsmilo3y,"Processing message ""normal.authorisation.request.approved"" ""fefa6aa9-a7a3-4544-8690-1594c12ec41e"" ""completed"" in 17.2351 ms"
2021-09-11T12:49:07.423Z,2021-09-11T12:49:07.4237719+00:00,dl3bvankb6cuvh6gulxsmilo3y,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.5221 ms"
2021-09-11T12:48:51.287Z,2021-09-11T12:48:51.2872925+00:00,3mmyolb3iamuvftshikixhihh4,"Processing message ""normal.authorisation.request.approved"" ""f208bbad-3ef9-44b1-a52f-91fdc8e0ab1a"" ""completed"" in 14.6528 ms"
2021-09-11T12:48:50.937Z,2021-09-11T12:48:50.9375465+00:00,3mmyolb3iamuvftshikixhihh4,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 5.1688 ms"
2021-09-11T12:48:39.896Z,2021-09-11T12:48:39.8966155+00:00,xo4q3tjcwk4ublalek35exwdpm,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.6211 ms"
2021-09-11T12:48:34.913Z,2021-09-11T12:48:34.9131677+00:00,vnchx7vyupju5dnpbxb2yqh22m,"Processing message ""normal.authorisation.request.approved"" ""4e1a94a8-93fa-491e-afec-8183c9b654a6"" ""completed"" in 13.4323 ms"
2021-09-11T12:48:34.505Z,2021-09-11T12:48:34.5055133+00:00,vnchx7vyupju5dnpbxb2yqh22m,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.7744 ms"
2021-09-11T12:48:23.182Z,2021-09-11T12:48:23.1822475+00:00,4ox4nrhhb5bu5ov5oe7a3h5tmq,"Processing message ""normal.authorisation.request.approved"" ""ed119c94-7cf9-4689-baa1-4922e0a3937d"" ""completed"" in 13.8976 ms"
2021-09-11T12:48:22.706Z,2021-09-11T12:48:22.7064067+00:00,4ox4nrhhb5bu5ov5oe7a3h5tmq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.5155 ms"
2021-09-11T12:47:58.669Z,2021-09-11T12:47:58.6697739+00:00,5hlkvn6rrhuu5d3fbmxz2qwvi4,"Processing message ""normal.authorisation.request.approved"" ""efc35834-1294-4b3e-86f2-9a3aed2c2feb"" ""completed"" in 14.7534 ms"
2021-09-11T12:47:39.205Z,2021-09-11T12:47:39.2058359+00:00,ss2uhxvvvt7erftivsrot6it3e,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.6256 ms"
2021-09-11T12:47:32.574Z,2021-09-11T12:47:32.5741296+00:00,cneqhwa5iobu5boqg7j7z2ipvu,"Processing message ""normal.authorisation.request.approved"" ""fa5713d7-270c-4f00-a109-5f9a340a5e6c"" ""completed"" in 14.5356 ms"
2021-09-11T12:47:32.283Z,2021-09-11T12:47:32.2838283+00:00,cneqhwa5iobu5boqg7j7z2ipvu,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.7229 ms"
2021-09-11T12:47:25.585Z,2021-09-11T12:47:25.5850634+00:00,dgpiwet6wqvedaacvrjnztv4f4,"Processing message ""normal.authorisation.request.approved"" ""349ccc52-960a-4f68-9b4e-dad381fe9292"" ""completed"" in 12.9682 ms"
2021-09-11T12:47:17.918Z,2021-09-11T12:47:17.9186063+00:00,glfc7yxwap3utiuwcpg3uwzcri,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.1107 ms"
2021-09-11T12:47:13.082Z,2021-09-11T12:47:13.082506+00:00,ii4yopggi4xebgzoqdo27sssvq,"Processing message ""normal.authorisation.request.approved"" ""1eef5596-0958-4c30-8425-b44b2e447a23"" ""completed"" in 13.3586 ms"
2021-09-11T12:47:12.728Z,2021-09-11T12:47:12.7281621+00:00,ii4yopggi4xebgzoqdo27sssvq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.2770 ms"
2021-09-11T12:47:06.104Z,2021-09-11T12:47:06.1046369+00:00,gxdbhpy4sskuld65zsm3xo65he,"Processing message ""normal.authorisation.request.approved"" ""d5d3b6fe-2fbb-40b6-a1e5-a8fc8aeea022"" ""completed"" in 13.1028 ms"
2021-09-11T12:47:05.708Z,2021-09-11T12:47:05.7088401+00:00,gxdbhpy4sskuld65zsm3xo65he,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.5072 ms"
2021-09-11T12:46:54.696Z,2021-09-11T12:46:54.6969079+00:00,xkd47evyroxu3evbde3zfu2f3e,"Processing message ""normal.authorisation.request.approved"" ""0528899d-b1b2-45e5-9bf5-efb0d7bbab69"" ""completed"" in 14.2837 ms"
2021-09-11T12:46:05.674Z,2021-09-11T12:46:05.6746747+00:00,6f4o7jbxxvnebolsxynywmca5q,"Processing message ""normal.authorisation.request.approved"" ""d2bc4d57-55cb-44fe-8db5-734222e1f1e1"" ""completed"" in 14.2923 ms"
2021-09-11T12:46:05.461Z,2021-09-11T12:46:05.4616544+00:00,6f4o7jbxxvnebolsxynywmca5q,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.5781 ms"
2021-09-11T12:45:57.726Z,2021-09-11T12:45:57.7264258+00:00,ndb7fmsu4zcula2swzgf6sh3eq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.5374 ms"
2021-09-11T12:45:51.907Z,2021-09-11T12:45:51.907374+00:00,dz3h62k4g2ue5hc2p6txsqr7dq,"Processing message ""normal.authorisation.request.approved"" ""7005116d-8706-444a-9f64-1a38ea946c04"" ""completed"" in 16.6533 ms"
2021-09-11T12:45:51.629Z,2021-09-11T12:45:51.6293471+00:00,dz3h62k4g2ue5hc2p6txsqr7dq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.7284 ms"
2021-09-11T12:45:44.782Z,2021-09-11T12:45:44.7827293+00:00,gggcupfygn3ebni7f5q3bzokfa,"Processing message ""normal.authorisation.request.approved"" ""027db8eb-b742-4675-b532-e02a180b0e29"" ""completed"" in 13.7337 ms"
2021-09-11T12:45:44.567Z,2021-09-11T12:45:44.5679338+00:00,gggcupfygn3ebni7f5q3bzokfa,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 5.2591 ms"
2021-09-11T12:45:36.391Z,2021-09-11T12:45:36.3918319+00:00,iv33rfm5u3punh7bu5577hb5qu,"Processing message ""normal.authorisation.request.approved"" ""25e485a4-2f8a-48b3-97fc-fa71235e46dd"" ""completed"" in 14.6212 ms"
2021-09-11T12:45:29.203Z,2021-09-11T12:45:29.2033571+00:00,eakdstx7wnzehjshmlmgkgla5u,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 12.7682 ms"
2021-09-11T12:45:13.382Z,2021-09-11T12:45:13.382277+00:00,hs2ovvfgg7wedoqkwpqkfcaexm,"Processing message ""normal.authorisation.request.approved"" ""dfcca835-3d94-4a21-b5f6-ec08e886a735"" ""completed"" in 14.0782 ms"
2021-09-11T12:45:13.032Z,2021-09-11T12:45:13.0324397+00:00,hs2ovvfgg7wedoqkwpqkfcaexm,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 5.3718 ms"
2021-09-11T12:45:06.106Z,2021-09-11T12:45:06.1062919+00:00,mvsedzweerkunlcdmyuh2wgklm,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.6738 ms"
2021-09-11T12:44:59.016Z,2021-09-11T12:44:59.0167681+00:00,v5tv3z4czjje7m7z3ljxfue5eq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 5.2837 ms"
2021-09-11T12:44:50.405Z,2021-09-11T12:44:50.4058464+00:00,mrdvsxi72gwupfcw6nq2h4c3zu,"Processing message ""normal.authorisation.request.approved"" ""d719c248-626e-48e6-97ab-328373059714"" ""completed"" in 14.3787 ms"
2021-09-11T12:44:49.985Z,2021-09-11T12:44:49.9851807+00:00,mrdvsxi72gwupfcw6nq2h4c3zu,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.6929 ms"
2021-09-11T12:44:12.204Z,2021-09-11T12:44:12.2049243+00:00,nscyhycxuhkuxo27zya6evhuaq,"Processing message ""normal.authorisation.request.approved"" ""17187f64-30ce-4ddb-8a56-f3a9f51377d6"" ""completed"" in 12.7526 ms"
2021-09-11T12:44:11.978Z,2021-09-11T12:44:11.9782404+00:00,nscyhycxuhkuxo27zya6evhuaq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.6581 ms"
2021-09-11T12:43:46.193Z,2021-09-11T12:43:46.1937164+00:00,kpudrpxc3dyercfguyr4e5rbhq,"Processing message ""normal.authorisation.request.approved"" ""b4ed9d6b-a74d-4acf-8ab0-5bc8278ef090"" ""completed"" in 12.5791 ms"
2021-09-11T12:43:45.967Z,2021-09-11T12:43:45.9677678+00:00,kpudrpxc3dyercfguyr4e5rbhq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 6.8413 ms"
2021-09-11T12:43:22.682Z,2021-09-11T12:43:22.6824012+00:00,ce7xf2nk43zefpdlur53vvroo4,"Processing message ""normal.authorisation.request.approved"" ""c82a2399-3f3c-4605-95eb-43f9517b7906"" ""completed"" in 13.6698 ms"
2021-09-11T12:43:22.435Z,2021-09-11T12:43:22.435063+00:00,ce7xf2nk43zefpdlur53vvroo4,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.4167 ms"
2021-09-11T12:42:58.022Z,2021-09-11T12:42:58.0224604+00:00,igjl3lb75ruu3b225qdxe3kwyy,"Processing message ""normal.authorisation.request.approved"" ""a742e7fb-407b-4ebc-9f27-7a568e653856"" ""completed"" in 13.0331 ms"
2021-09-11T12:42:57.664Z,2021-09-11T12:42:57.6646653+00:00,igjl3lb75ruu3b225qdxe3kwyy,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.7960 ms"
2021-09-11T12:42:35.168Z,2021-09-11T12:42:35.1689962+00:00,je4tn5nuuhqutgrr3i3huq3rvm,"Processing message ""normal.authorisation.request.approved"" ""4d5cbadf-7b1c-4ac9-befb-6f8895214b91"" ""completed"" in 11.7560 ms"
2021-09-11T12:42:34.752Z,2021-09-11T12:42:34.7521332+00:00,je4tn5nuuhqutgrr3i3huq3rvm,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.8597 ms"
2021-09-11T12:42:12.919Z,2021-09-11T12:42:12.9199395+00:00,ec7kf5ihynruplf7q4z5j4hpum,"Processing message ""normal.authorisation.request.approved"" ""d7550548-8f1d-41c0-94da-7a673401fb8a"" ""completed"" in 12.6937 ms"
2021-09-11T12:42:12.608Z,2021-09-11T12:42:12.6085124+00:00,ec7kf5ihynruplf7q4z5j4hpum,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 5.1319 ms"
2021-09-11T12:41:46.325Z,2021-09-11T12:41:46.3258673+00:00,yy3fsiszm5uerfnq366565qxfu,"Processing message ""normal.authorisation.request.approved"" ""904ee6b4-f458-4821-908d-ea3364745659"" ""completed"" in 14.8414 ms"
2021-09-11T12:41:45.994Z,2021-09-11T12:41:45.9943469+00:00,yy3fsiszm5uerfnq366565qxfu,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 6.0295 ms"
2021-09-11T12:41:20.712Z,2021-09-11T12:41:20.7124806+00:00,23hkr57wyriedbz74s7ew2gnca,"Processing message ""normal.authorisation.request.approved"" ""83233e6e-8940-411e-a3db-8774e5830b54"" ""completed"" in 20.1864 ms"
2021-09-11T12:41:20.378Z,2021-09-11T12:41:20.3788088+00:00,23hkr57wyriedbz74s7ew2gnca,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.3137 ms"
2021-09-11T12:40:54.674Z,2021-09-11T12:40:54.6741911+00:00,yriuxvdh3xterb75hnv7jekmai,"Processing message ""normal.authorisation.request.approved"" ""52c1a79d-fb64-48e6-b9d7-7cc5d918adff"" ""completed"" in 13.3988 ms"
2021-09-11T12:40:54.342Z,2021-09-11T12:40:54.3424295+00:00,yriuxvdh3xterb75hnv7jekmai,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.5323 ms"
2021-09-11T12:40:29.732Z,2021-09-11T12:40:29.7321048+00:00,jvreyudgeefepatjtjlnceklg4,"Processing message ""normal.authorisation.request.approved"" ""0d85becf-de79-43da-9a53-2dd8ab71d1e1"" ""completed"" in 13.9021 ms"
2021-09-11T12:40:29.489Z,2021-09-11T12:40:29.4892681+00:00,jvreyudgeefepatjtjlnceklg4,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 5.9149 ms"
2021-09-11T12:40:06.044Z,2021-09-11T12:40:06.0449163+00:00,n5zmt76fiaiufdr767sfodql4i,"Processing message ""normal.authorisation.request.approved"" ""9ea3df40-5f80-496a-9462-b9cbf3111d81"" ""completed"" in 19.8806 ms"
2021-09-11T12:40:05.805Z,2021-09-11T12:40:05.8058881+00:00,n5zmt76fiaiufdr767sfodql4i,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.8068 ms"
2021-09-11T12:39:43.530Z,2021-09-11T12:39:43.53052+00:00,qdotnj5qnuhudgmrbc2ubyst5q,"Processing message ""normal.authorisation.request.approved"" ""f375ee3d-cac9-484f-8224-8e630401a026"" ""completed"" in 15.5437 ms"
2021-09-11T12:39:43.190Z,2021-09-11T12:39:43.1906932+00:00,qdotnj5qnuhudgmrbc2ubyst5q,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.8655 ms"
2021-09-11T12:39:18.989Z,2021-09-11T12:39:18.9896542+00:00,4xiapmgfcckubjthsrfyqhxmia,"Processing message ""normal.authorisation.request.approved"" ""75a6dc77-d021-4071-a1ea-b693d57a1126"" ""completed"" in 13.3499 ms"
2021-09-11T12:39:18.690Z,2021-09-11T12:39:18.6908528+00:00,4xiapmgfcckubjthsrfyqhxmia,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.5465 ms"
2021-09-11T12:38:56.654Z,2021-09-11T12:38:56.6542462+00:00,2dbehcpfzl3ehfy3cv6tdq5trm,"Processing message ""normal.authorisation.request.approved"" ""1bfaaf4d-b8ba-4a85-8500-f38282cb4f3a"" ""completed"" in 12.6555 ms"
2021-09-11T12:38:56.248Z,2021-09-11T12:38:56.2483409+00:00,2dbehcpfzl3ehfy3cv6tdq5trm,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 5.4328 ms"
